,distance,cab_type,time_stamp,destination,source,price,surge_multiplier,id,product_id,name,date,location,temp,clouds,pressure,rain,humidity,wind
657,2.56,Lyft,1543560177657,Beacon Hill,South Station,32.5,1.0,87855544-a017-4082-9391-ef89d57b28b7,lyft_luxsuv,Lux Black XL,November 28 2018,South Station,38.4,0.57,997.66,,0.7,10.05
658,2.56,Lyft,1545041710321,Beacon Hill,South Station,19.5,1.0,8a6c5c50-ddae-4eeb-b784-9f65eb40df23,lyft_premier,Lux,November 28 2018,South Station,38.44,0.57,997.66,,0.7,10.01
659,2.56,Lyft,1543212976137,Beacon Hill,South Station,10.5,1.0,ae3dba0c-4c31-42d8-91b4-34626fba32ec,lyft,Lyft,December 18 2018,South Station,30.1,0.15,1011.44,,0.46,13.45
660,2.56,Lyft,1543227250145,Beacon Hill,South Station,16.5,1.0,f35336cf-0c31-4cc1-a1b1-93ac41e3008a,lyft_plus,Lyft XL,December 18 2018,South Station,29.94,0.15,1011.43,,0.46,13.52
661,2.56,Lyft,1544942110297,Beacon Hill,South Station,22.5,1.0,f4d2d524-6493-4cf0-83c9-ef90a461d37a,lyft_lux,Lux Black,December 18 2018,South Station,30.09,0.15,1011.46,,0.46,13.29
662,4.23,Lyft,1543360702530,Financial District,Northeastern University,38.5,1.0,714454b7-2e2f-4399-ad87-dbd0226c805d,lyft_luxsuv,Lux Black XL,December 18 2018,Northeastern University,30.22,0.15,1011.46,,0.46,13.32
663,4.23,Lyft,1543424484829,Financial District,Northeastern University,32.5,1.0,aab73cf9-11b4-463d-9400-b47de7688d32,lyft_lux,Lux Black,December 18 2018,Northeastern University,30.42,0.15,1011.4,,0.46,13.67
664,4.23,Lyft,1545131706866,Financial District,Northeastern University,22.5,1.0,cea337ed-5efe-4cf8-9e76-ba68a7e2ec5a,lyft_premier,Lux,December 18 2018,Northeastern University,30.04,0.15,1011.42,,0.46,13.61
665,1.56,Uber,1543685283922,Back Bay,Boston University,26.5,1.0,0792b504-2357-46ea-96dc-1e10d314dd7d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 18 2018,Boston University,30.04,0.15,1011.41,,0.46,13.63
666,1.56,Uber,1543570381636,Back Bay,Boston University,12.5,1.0,841c19d6-9ce0-45c9-b24a-2d370dee9207,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 18 2018,Boston University,30.08,0.15,1011.42,,0.46,13.58
667,1.56,Uber,1543350264282,Back Bay,Boston University,7.0,1.0,ace1220e-081e-4e6a-9b68-8b4465491367,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 18 2018,Boston University,30.26,0.15,1011.43,,0.46,13.44
668,0.39,Uber,1545090010005,South Station,Financial District,7.0,1.0,1bc8bda0-f354-4aa4-89b4-2905a8e2b2c8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 18 2018,Financial District,30.38,0.15,1011.42,,0.46,13.62
669,0.39,Uber,1544939409344,South Station,Financial District,9.5,1.0,223cc5eb-dfe0-47cb-8bfc-c4ab819e1af2,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 18 2018,Financial District,30.14,0.15,1011.41,,0.46,13.61
670,0.39,Uber,1543404728223,South Station,Financial District,7.0,1.0,5a6c6d7c-e75d-4e58-ab46-90b32e016c40,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 18 2018,Financial District,30.05,0.15,1011.42,,0.46,13.55
671,0.39,Uber,1545044705335,South Station,Financial District,26.0,1.0,61e5771e-fd37-49e3-9bc0-0a5008ef8387,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 18 2018,Financial District,25.19,0.51,1009.38,,0.49,12.81
672,0.39,Uber,1544802913955,South Station,Financial District,5.5,1.0,6468b260-d8da-454c-9f1d-253f635aa760,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 18 2018,Financial District,25.4,0.51,1009.35,,0.49,13.07
673,0.39,Uber,1544723413067,South Station,Financial District,,1.0,6ab4751b-986b-4920-b532-de7863004e03,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 18 2018,Financial District,25.43,0.51,1009.35,,0.48,13.07
674,0.39,Uber,1543588983879,South Station,Financial District,16.0,1.0,d5fd9ea0-5a49-4a1a-bfe7-3c97efad996f,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 18 2018,Financial District,25.25,0.51,1009.36,,0.49,13.02
675,2.35,Lyft,1544737809978,Boston University,Beacon Hill,7.0,1.0,45bb59d3-c6d4-4641-98d8-2a188d62c9f6,lyft_line,Shared,November 28 2018,Beacon Hill,32.86,0.16,991.42,,0.85,6.36
676,2.35,Lyft,1543456387569,Boston University,Beacon Hill,16.5,1.0,4792954b-b218-463f-a48f-7d9f8361dfec,lyft_premier,Lux,November 28 2018,Beacon Hill,32.83,0.16,991.41,,0.85,6.38
677,2.35,Lyft,1543471079725,Boston University,Beacon Hill,19.5,1.0,6d81c395-ef0d-4e33-9d42-bd3c86cf5362,lyft_lux,Lux Black,November 28 2018,Beacon Hill,32.98,0.17,991.43,,0.84,6.27
678,2.35,Lyft,1543424184339,Boston University,Beacon Hill,13.5,1.0,8b377321-22a4-4b99-ad4c-ba4e7aec5331,lyft_plus,Lyft XL,November 28 2018,Beacon Hill,32.65,0.17,991.26,,0.86,6.29
679,2.35,Lyft,1545011705449,Boston University,Beacon Hill,30.0,1.0,fdff9f15-9b70-4c73-9097-9849e39343ff,lyft_luxsuv,Lux Black XL,November 28 2018,Beacon Hill,33.53,0.15,991.41,,0.83,6.45
680,2.35,Lyft,1544676311332,Boston University,Beacon Hill,9.0,1.0,feae5a52-e523-4183-a6a6-329822857b8d,lyft,Lyft,November 28 2018,Beacon Hill,32.74,0.15,991.4,,0.85,6.42
681,2.46,Uber,1543501982319,Beacon Hill,Fenway,29.5,1.0,3637e90c-2186-4767-a8c8-3f075311c902,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 28 2018,Fenway,32.77,0.15,991.22,,0.85,6.4
682,2.46,Uber,1543524783430,Beacon Hill,Fenway,9.0,1.0,4421c755-fb6c-4e78-a6a7-a4faf097a874,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 28 2018,Fenway,32.7,0.16,991.4,,0.85,6.39
683,2.46,Uber,1544778610125,Beacon Hill,Fenway,16.0,1.0,74f9fde2-0e48-4fc2-9365-67a467057696,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 28 2018,Fenway,32.62,0.16,991.43,,0.86,6.36
684,2.46,Uber,1545141309664,Beacon Hill,Fenway,9.0,1.0,8b639844-cf2b-48b0-a34d-8c008e1abc91,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 28 2018,Fenway,33.55,0.17,991.34,,0.83,6.45
685,2.46,Uber,1543400768084,Beacon Hill,Fenway,,1.0,a7b984d7-eda3-4f94-a0a6-cc32eaedcdc5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 28 2018,Fenway,32.62,0.16,991.42,,0.86,6.42
686,2.46,Uber,1544689808476,Beacon Hill,Fenway,18.5,1.0,a9909874-038a-45b6-9b01-d999b5d07b49,6c84fd89-3f11-4782-9b50-97c468b19529,Black,November 28 2018,Fenway,32.64,0.16,991.4,,0.86,6.39
687,2.46,Uber,1543614785953,Beacon Hill,Fenway,8.5,1.0,ef483bbe-bc12-46e9-b790-c50dc1b70c65,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 01 2018,Fenway,33.52,0.68,1019.05,,0.78,3.89
688,3.37,Uber,1543408883206,Northeastern University,North Station,38.0,1.0,0a12f478-14b8-412c-8700-e61684ff63e5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 01 2018,North Station,33.5,0.68,1019.04,,0.78,3.89
689,3.37,Uber,1543398428104,Northeastern University,North Station,,1.0,21fb449c-ff45-415b-aad6-93c0319007ed,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 01 2018,North Station,33.47,0.68,1019.05,,0.78,3.84
690,3.37,Uber,1545074403978,Northeastern University,North Station,11.0,1.0,2ff991b4-672b-470d-ba84-2a211fd070a8,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 01 2018,North Station,33.37,0.68,1019.05,,0.79,3.87
691,3.37,Uber,1545021307193,Northeastern University,North Station,11.0,1.0,563d908f-9e2b-402f-b6c7-8ee77cd90026,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 01 2018,North Station,33.47,0.69,1019.04,,0.78,3.92
692,3.37,Uber,1543677182835,Northeastern University,North Station,29.5,1.0,64a63400-4c3e-432b-8647-36957c6c7376,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 01 2018,North Station,33.51,0.69,1019.04,,0.78,3.9
693,3.37,Uber,1543465028299,Northeastern University,North Station,19.0,1.0,aebe9130-0869-4931-910d-41269d6c4c92,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 01 2018,North Station,33.54,0.69,1019.04,,0.78,3.9
694,3.37,Uber,1545127216259,Northeastern University,North Station,10.0,1.0,c62046d6-3f08-44ce-862f-35f8e4a958ba,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 01 2018,North Station,33.49,0.68,1019.04,,0.78,3.88
695,1.52,Lyft,1543428308376,Back Bay,Boston University,19.5,1.0,051c9b35-3c08-4364-80dd-4424aa6b731a,lyft_lux,Lux Black,December 01 2018,Boston University,33.39,0.68,1019.05,,0.79,3.89
696,1.52,Lyft,1544812206009,Back Bay,Boston University,13.5,1.0,0b240bf2-badf-4fee-93f6-905e2ffab5ca,lyft_plus,Lyft XL,December 01 2018,Boston University,33.45,0.69,1019.04,,0.79,3.93
697,1.52,Lyft,1543451887336,Back Bay,Boston University,13.5,1.0,1124fcfc-30ef-42ac-9460-d4d4e5bdbbb0,lyft_premier,Lux,December 01 2018,Boston University,33.4,0.69,1019.04,,0.79,3.91
698,1.52,Lyft,1543622586579,Back Bay,Boston University,3.0,1.0,38af5dbb-2684-406f-b133-d0c5b15ba990,lyft_line,Shared,December 01 2018,Boston University,33.44,0.68,1019.04,,0.78,3.88
699,1.52,Lyft,1544901907484,Back Bay,Boston University,7.0,1.0,94bff54a-019c-4ab5-ad43-4062667e80fd,lyft,Lyft,November 26 2018,Boston University,45.16,0.84,1013.54,,0.87,5.79
700,1.52,Lyft,1544931312237,Back Bay,Boston University,27.5,1.0,c3ba06c2-65ed-41d2-902b-29325202650f,lyft_luxsuv,Lux Black XL,November 26 2018,Boston University,45.05,0.84,1013.55,,0.87,5.85
701,2.05,Lyft,1543646277502,Theatre District,Northeastern University,30.0,1.0,3e0d585c-90dc-45b5-9499-8d2a99d7e3c2,lyft_luxsuv,Lux Black XL,November 26 2018,Northeastern University,45.02,0.83,1013.53,,0.87,5.67
702,2.05,Lyft,1543286183452,Theatre District,Northeastern University,13.5,1.0,8d4c6b3b-e3e0-42fd-a7ab-afcb9a889efb,lyft_plus,Lyft XL,November 26 2018,Northeastern University,45.35,0.83,1013.52,,0.86,5.69
703,2.05,Lyft,1543900380838,Theatre District,Northeastern University,22.5,1.0,9bf1b0b3-9a6f-422f-a321-33ba0e0dc932,lyft_lux,Lux Black,November 26 2018,Northeastern University,45.48,0.84,1013.55,,0.86,5.94
704,2.05,Lyft,1543301123765,Theatre District,Northeastern University,16.5,1.0,c9b00183-eb5a-432d-8623-f9edc669a43f,lyft_premier,Lux,November 26 2018,Northeastern University,45.19,0.84,1013.56,,0.87,5.93
705,3.25,Lyft,1543237509837,Back Bay,South Station,42.5,2.5,46c02b41-6f51-43ab-a389-21d704cac2db,lyft_plus,Lyft XL,November 26 2018,South Station,45.2,0.84,1013.56,,0.87,5.95
706,3.25,Lyft,1543401667745,Back Bay,South Station,52.5,2.0,6c187b77-cfab-4fc2-87ae-ce6caf756e35,lyft_lux,Lux Black,November 26 2018,South Station,45.26,0.84,1013.56,,0.86,5.9
707,3.25,Lyft,1544927715883,Back Bay,South Station,67.5,2.0,77644bac-cb00-4368-8aef-a3d0fd7861c2,lyft_luxsuv,Lux Black XL,November 26 2018,South Station,45.44,0.83,1013.53,,0.86,5.74
708,3.25,Lyft,1543730289376,Back Bay,South Station,38.0,2.0,78695f94-063c-4ea0-9c5d-66b8a0d67f01,lyft_premier,Lux,November 26 2018,South Station,45.57,0.84,1013.55,,0.85,5.94
709,3.25,Lyft,1543824781865,Back Bay,South Station,22.5,2.5,9c5c0e40-a5b9-4866-a77b-f4e9bf7eee84,lyft,Lyft,November 26 2018,South Station,45.24,0.84,1013.55,,0.86,5.88
710,3.25,Lyft,1544993106128,Back Bay,South Station,11.0,1.0,b510940d-dbd6-42c4-aca9-c65500b009b0,lyft_line,Shared,December 13 2018,South Station,32.64,0.52,1033.74,,0.57,1.74
711,2.66,Uber,1544766613357,Fenway,Theatre District,10.5,1.0,74d67392-1335-4db2-9a32-60e8c2e0ed8e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 13 2018,Theatre District,32.71,0.51,1033.75,,0.57,1.88
712,2.66,Uber,1545105606933,Fenway,Theatre District,28.5,1.0,784a4d68-65c9-4d34-a0cb-8e5bd3d8cd0d,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,December 13 2018,Theatre District,32.75,0.51,1033.75,,0.57,1.9
713,2.66,Uber,1545096305365,Fenway,Theatre District,16.5,1.0,8990bb2d-e9a1-4ac3-a9ba-79f65f33fd42,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 03 2018,Theatre District,46.44,0.92,999.48,,0.93,2.45
714,2.66,Uber,1543351342763,Fenway,Theatre District,21.5,1.0,990a00cb-59a5-4490-9598-7d24d9291407,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 03 2018,Theatre District,46.34,0.92,999.48,,0.93,2.48
715,2.66,Uber,1544724311147,Fenway,Theatre District,10.5,1.0,9dcce734-f6e5-4b94-802d-6faa96318771,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 03 2018,Theatre District,46.48,0.92,999.48,,0.93,2.43
716,2.66,Uber,1543804986614,Fenway,Theatre District,,1.0,e6996cd3-a589-4b1b-839e-0ff27b644ea6,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,December 03 2018,Theatre District,46.39,0.93,999.49,,0.94,2.42
717,2.66,Uber,1543268829713,Fenway,Theatre District,8.5,1.0,e8c439d1-f0bc-4458-8fac-bfdd4809e042,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,December 03 2018,Theatre District,46.32,0.92,999.48,,0.94,2.49
718,2.15,Lyft,1543463947747,South Station,North Station,16.5,1.0,033db49d-fef5-4848-8d12-1909a14dc978,lyft_premier,Lux,December 03 2018,North Station,46.28,0.92,999.48,,0.94,2.51
719,2.15,Lyft,1543216726117,South Station,North Station,5.0,1.0,6d2063b0-4f43-4371-99eb-a73890710ff1,lyft_line,Shared,December 03 2018,North Station,46.3,0.92,999.48,,0.93,2.51
720,2.15,Lyft,1543445228597,South Station,North Station,13.5,1.0,972a966e-4e45-4a6c-8622-40e93e79f964,lyft_plus,Lyft XL,December 03 2018,North Station,46.23,0.92,999.48,,0.94,2.51
721,2.15,Lyft,1544884211685,South Station,North Station,27.5,1.0,afdd3cda-4547-4a9a-9094-0cfd9c817fec,lyft_luxsuv,Lux Black XL,December 03 2018,North Station,46.38,0.93,999.49,,0.94,2.43
722,2.15,Lyft,1543573980906,South Station,North Station,19.5,1.0,d5b02a55-e713-4aee-91ee-51311b08fe61,lyft_lux,Lux Black,December 03 2018,North Station,46.32,0.92,999.48,,0.94,2.48
723,2.15,Lyft,1543487282536,South Station,North Station,9.0,1.0,fb076d34-e800-4c89-9c94-b112b7353877,lyft,Lyft,December 03 2018,North Station,46.29,0.92,999.48,,0.94,2.47
724,2.56,Lyft,1543431367785,Beacon Hill,South Station,32.5,1.0,306ad3f8-f605-4fb1-830c-48c1fe393ba9,lyft_luxsuv,Lux Black XL,December 03 2018,South Station,46.22,0.92,999.48,,0.94,2.5
725,2.56,Lyft,1543343601836,Beacon Hill,South Station,10.5,1.0,853bc0df-7f49-48fd-bf16-3ee8a9bfcc50,lyft,Lyft,November 27 2018,South Station,44.28,1.0,998.2,0.0098,0.89,14.65
726,2.56,Lyft,1543779785563,Beacon Hill,South Station,13.5,1.0,882dccc4-a874-4009-ba7d-e64334e838e4,lyft_plus,Lyft XL,November 27 2018,South Station,44.07,1.0,998.19,0.0088,0.9,14.42
727,2.56,Lyft,1543797477352,Beacon Hill,South Station,16.5,1.0,9170922e-1e3a-4766-86ea-1fb0961df391,lyft_premier,Lux,November 29 2018,South Station,37.88,0.98,1000.17,,0.69,10.0
728,2.56,Lyft,1545133810019,Beacon Hill,South Station,22.5,1.0,ad16d462-c6f5-47f5-9b19-3368aca7b635,lyft_lux,Lux Black,December 16 2018,South Station,40.37,1.0,1010.95,0.015,0.9,10.18
729,2.56,Lyft,1545150013977,Beacon Hill,South Station,7.0,1.0,edb63b89-fd3f-446a-945e-9d9c94a29723,lyft_line,Shared,December 16 2018,South Station,41.35,1.0,1010.94,0.026,0.87,10.69
730,2.14,Uber,1543236789976,South Station,West End,9.0,1.0,1c99e0d2-4239-4f13-80cf-83b649d7d2b8,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,December 16 2018,West End,40.2,1.0,1010.97,0.025,0.9,10.49
731,2.14,Uber,1543888383941,South Station,West End,29.5,1.0,21992f96-8681-4ddb-9bb7-e5b451e63d14,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 30 2018,West End,36.27,0.87,1018.48,,0.7,4.26
732,2.14,Uber,1543463659671,South Station,West End,8.0,1.0,278c718c-1770-43c7-aa0c-355fbb2f7677,997acbb5-e102-41e1-b155-9df7de0a73f2,UberPool,November 30 2018,West End,36.45,0.87,1018.48,,0.69,4.18
733,2.14,Uber,1543450808190,South Station,West End,,1.0,5c4d61df-1ae4-4cdf-82eb-dd41d3790099,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 30 2018,West End,36.3,0.87,1018.48,,0.7,4.17
734,2.14,Uber,1544894109303,South Station,West End,15.5,1.0,b53bdd35-dbdf-43fa-89d6-c0e3c82c8e63,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,December 15 2018,West End,41.03,0.42,1024.49,,0.71,6.32
735,2.14,Uber,1543422686657,South Station,West End,21.0,1.0,b752ce42-fbdc-433d-9652-af6e9844f2de,6c84fd89-3f11-4782-9b50-97c468b19529,Black,December 15 2018,West End,40.99,0.41,1024.49,,0.71,6.34
736,2.14,Uber,1543213622264,South Station,West End,9.0,1.0,dc7297a1-8ad0-4e75-aa4b-fc9546843054,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,December 15 2018,West End,41.0,0.43,1024.49,,0.71,6.2
737,2.05,Lyft,1543452707147,West End,South Station,7.0,1.0,50367894-71e8-48cf-a678-c76de800ebd6,lyft_line,Shared,December 15 2018,South Station,40.8,0.43,1024.48,,0.72,6.25
738,2.05,Lyft,1543359623593,West End,South Station,16.5,1.0,650b9166-6c11-4c4c-87be-2d6f08e324dd,lyft_plus,Lyft XL,December 15 2018,South Station,42.13,0.4,1024.49,,0.68,6.43
739,2.05,Lyft,1544731209554,West End,South Station,32.5,1.0,978a1edb-b591-4d56-8c6f-a1d82dc0a03d,lyft_luxsuv,Lux Black XL,December 15 2018,South Station,40.99,0.4,1024.49,,0.71,6.38
740,2.05,Lyft,1543864079329,West End,South Station,19.5,1.0,9dc3dd2e-05da-40b3-b2b2-15f40fb1248a,lyft_premier,Lux,December 15 2018,South Station,41.04,0.4,1024.49,,0.7,6.4
741,2.05,Lyft,1543901277640,West End,South Station,10.5,1.0,b3bf7b1f-1684-4b1e-95ba-3119d0c2f63c,lyft,Lyft,December 15 2018,South Station,40.9,0.4,1024.5,,0.71,6.35
742,2.05,Lyft,1543315523999,West End,South Station,22.5,1.0,fe08593e-1c71-4afc-8bd5-7fc3ada4a006,lyft_lux,Lux Black,December 15 2018,South Station,40.81,0.42,1024.48,,0.72,6.31
743,1.11,Lyft,1543465388396,North Station,North End,27.5,1.0,0b338225-6aca-42b6-8a62-d6bebb72e15c,lyft_luxsuv,Lux Black XL,December 15 2018,North End,42.1,0.41,1024.49,,0.68,6.44
744,1.11,Lyft,1543655281147,North Station,North End,10.5,1.0,0e231fe0-67a4-4c16-bf15-d39dc63dbd2f,lyft_plus,Lyft XL,December 15 2018,North End,40.87,0.41,1024.49,,0.71,6.4
745,1.11,Lyft,1543287982017,North Station,North End,7.0,1.0,1ee8c9c3-4608-46f2-9a43-2a1274f7eb81,lyft,Lyft,December 15 2018,North End,40.84,0.41,1024.49,,0.71,6.34
746,1.11,Lyft,1543428308279,North Station,North End,16.5,1.0,6df09c94-c29d-42f4-9609-b4d4fde50a1c,lyft_lux,Lux Black,November 28 2018,North End,38.41,0.48,991.7,,0.67,11.54
747,1.11,Lyft,1543354403810,North Station,North End,5.0,1.0,cad462f9-275d-47f1-bff9-835be660abe2,lyft_line,Shared,November 28 2018,North End,38.56,0.48,991.71,,0.67,11.42
748,1.11,Lyft,1543460360014,North Station,North End,13.5,1.0,e1626ff7-f522-42ca-87ba-80275bdfc64d,lyft_premier,Lux,November 28 2018,North End,38.47,0.48,991.68,,0.67,11.3
749,1.26,Lyft,1543507677252,Haymarket Square,Financial District,13.5,1.0,2152af99-109b-42a4-a32d-af2549d28407,lyft_premier,Lux,November 28 2018,Financial District,38.48,0.48,991.68,,0.67,11.27
750,1.26,Lyft,1544673304885,Haymarket Square,Financial District,27.5,1.0,6481b16f-1ebe-4270-907c-d0cc295e98c2,lyft_luxsuv,Lux Black XL,November 28 2018,Financial District,38.57,0.48,991.71,,0.67,11.33
751,1.26,Lyft,1544904308305,Haymarket Square,Financial District,3.0,1.0,a54ea524-58ce-4b84-bd9f-dab5222c6c01,lyft_line,Shared,November 28 2018,Financial District,38.55,0.48,991.69,,0.67,11.2
752,1.26,Lyft,1543556283738,Haymarket Square,Financial District,7.0,1.0,c0a06a71-596f-4e06-a4a7-a325bb2e5db3,lyft,Lyft,November 28 2018,Financial District,38.49,0.48,991.68,,0.67,11.36
753,1.26,Lyft,1543560183599,Haymarket Square,Financial District,16.5,1.0,d5f9542a-121e-4a9d-a626-ad8d54590a25,lyft_lux,Lux Black,November 26 2018,Financial District,40.36,1.0,1014.17,,0.91,1.1
754,1.26,Lyft,1543593483676,Haymarket Square,Financial District,10.5,1.0,ff6e3660-aea7-423f-8f81-c02819cfaf0b,lyft_plus,Lyft XL,November 26 2018,Financial District,40.27,1.0,1014.17,,0.92,1.12
755,1.5,Lyft,1543528082617,Theatre District,North End,30.0,1.0,171c797c-7cbe-43f4-b647-0c221f26d075,lyft_luxsuv,Lux Black XL,November 26 2018,North End,40.51,1.0,1014.18,,0.92,1.28
756,1.5,Lyft,1543279335229,Theatre District,North End,7.0,1.0,28ed7c74-7408-4b16-b1dd-efa9c1d41ff6,lyft_line,Shared,November 26 2018,North End,40.55,1.0,1014.19,,0.91,1.28
757,1.5,Lyft,1543277835398,Theatre District,North End,9.0,1.0,2d37166b-ea5d-45ca-b72f-19836ae08571,lyft,Lyft,November 26 2018,North End,40.33,1.0,1014.17,,0.92,1.16
758,1.5,Lyft,1543330461930,Theatre District,North End,22.5,1.0,381ab8a0-fbfd-4fb9-9eff-450b2523bbe3,lyft_lux,Lux Black,November 26 2018,North End,40.41,1.0,1014.18,,0.92,1.24
759,1.5,Lyft,1545147911680,Theatre District,North End,16.5,1.0,ad7333e2-43b0-47b1-8ee3-609f9d1a6baa,lyft_premier,Lux,December 17 2018,North End,40.07,0.83,999.93,,0.74,9.18
760,1.35,Lyft,1544861412683,Haymarket Square,Beacon Hill,27.5,1.0,838216a3-b34b-4028-a894-507fc01bada2,lyft_luxsuv,Lux Black XL,December 17 2018,Beacon Hill,40.44,0.78,1000.01,,0.73,9.31
761,1.35,Lyft,1544875503471,Haymarket Square,Beacon Hill,16.5,1.0,8ee71a18-8bbc-498e-8b8a-d61e7ef1ff76,lyft_lux,Lux Black,December 17 2018,Beacon Hill,40.09,0.78,1000.01,,0.74,9.36
762,1.35,Lyft,1543660076989,Haymarket Square,Beacon Hill,7.0,1.0,ae9c5d86-b03d-4a8e-9e7e-23e12dfd5a02,lyft,Lyft,December 17 2018,Beacon Hill,40.56,0.81,999.91,,0.73,9.35
763,1.35,Lyft,1545102005610,Haymarket Square,Beacon Hill,13.5,1.0,c720f171-b7c1-41db-8ce2-a44b42394642,lyft_premier,Lux,December 17 2018,Beacon Hill,40.0,0.82,999.9,,0.74,9.3
764,1.35,Lyft,1544748012439,Haymarket Square,Beacon Hill,3.0,1.0,d980155b-06ee-42c2-88eb-16ef5a7e0860,lyft_line,Shared,December 17 2018,Beacon Hill,40.06,0.81,999.9,,0.74,9.33
765,1.35,Lyft,1543635481545,Haymarket Square,Beacon Hill,10.5,1.0,e3cd9a56-0dfa-47d7-b778-9b79beda9dd6,lyft_plus,Lyft XL,December 17 2018,Beacon Hill,39.93,0.82,999.9,,0.74,9.27
766,4.76,Lyft,1543671477234,Boston University,Theatre District,27.5,1.0,0a54c28c-06db-467f-a5f1-b19deee1e83e,lyft_premier,Lux,December 17 2018,Theatre District,40.01,0.78,1000.01,,0.74,9.43
767,4.76,Lyft,1543412184753,Boston University,Theatre District,32.5,1.0,21da7e2c-63f7-4c2b-833c-a6529d76543d,lyft_lux,Lux Black,December 17 2018,Theatre District,40.4,0.82,999.89,,0.73,9.26
768,4.76,Lyft,1543770482316,Boston University,Theatre District,9.0,1.0,2b6b35df-98d4-418a-b96e-1b489c24f5a1,lyft_line,Shared,December 17 2018,Theatre District,40.01,0.77,999.97,,0.74,9.53
769,4.76,Lyft,1544808004519,Boston University,Theatre District,45.5,1.0,8e4bd9d1-d823-4f20-8dca-42d22da91002,lyft_luxsuv,Lux Black XL,December 17 2018,Theatre District,40.1,0.77,999.96,,0.74,9.49
770,4.76,Lyft,1543549381435,Boston University,Theatre District,22.5,1.0,8e9465bb-c826-4430-9dc1-07e79540b004,lyft_plus,Lyft XL,November 28 2018,Theatre District,38.42,0.64,997.41,,0.72,10.08
771,4.76,Lyft,1543528376476,Boston University,Theatre District,13.5,1.0,bea47d8f-f49b-4cd9-a4cd-9aa68bb17581,lyft,Lyft,November 28 2018,Theatre District,38.5,0.65,997.45,,0.72,9.97
772,1.34,Uber,1543304002259,Fenway,Back Bay,11.5,1.0,174d43c8-c023-4237-8006-f6d85cd96bc8,6f72dfc5-27f1-42e8-84db-ccc7a75f6969,UberXL,November 28 2018,Back Bay,38.24,0.65,997.45,,0.73,10.01
773,1.34,Uber,1543408867746,Fenway,Back Bay,7.5,1.0,245b41f4-44ff-4aa0-9333-9d28ef00525d,9a0e7b09-b92b-4c41-9779-2ad22b4d779d,WAV,November 28 2018,Back Bay,36.86,0.65,997.4,,0.77,10.15
774,1.34,Uber,1544947511006,Fenway,Back Bay,26.0,1.0,298abc2e-4486-4af6-8dce-80520ea2b5a5,6d318bcc-22a3-4af6-bddd-b409bfce1546,Black SUV,November 28 2018,Back Bay,38.37,0.64,997.4,,0.72,10.11
775,1.34,Uber,1543308501921,Fenway,Back Bay,7.5,1.0,4066a6b5-53bd-4e79-a8e0-703140f0d74e,55c66225-fbe7-4fd5-9072-eab1ece5e23e,UberX,November 28 2018,Back Bay,38.31,0.64,997.4,,0.73,10.09
776,1.34,Uber,1543834984123,Fenway,Back Bay,,1.0,6c0a4a64-a19c-4281-9525-3454360fa4e5,8cf7e821-f0d3-49c6-8eba-e679c0ebcf6a,Taxi,November 28 2018,Back Bay,38.17,0.65,997.44,,0.73,10.06
